age,income,purchase_amount,satisfaction_score
28,22287,8478,4
26,18106,5774,5
29,22016,5722,5
31,38917,14661,3
34,35235,11568,5
23,26690,10675,8
23,46833,16864,5
26,15171,5945,5
26,30912,10902,4
27,5546,2026,7
30,5130,1807,4
22,29958,11643,5
31,16519,5482,5
36,42021,13320,6
32,36010,12012,6
28,48232,13935,4
36,6563,2195,4
25,45351,13068,4
32,9464,3994,6
19,20170,4463,4
33,22396,9459,5
28,12570,4630,4
34,35753,11936,4
25,38102,14244,4
31,23586,8906,3
34,6123,2240,4
29,5562,1949,5
32,34273,12024,6
29,24947,9554,7
30,5952,1989,8
24,37262,12318,6
26,49736,17809,5
28,26516,6615,5
30,13057,4711,6
30,39010,14133,6
29,10888,3677,5
24,13860,4760,6
21,39841,14115,5
27,40875,14885,7
23,25523,6883,6
33,7809,2506,7
37,6979,2202,5
24,36378,10163,6
39,8808,2964,5
36,5357,1604,4
32,43758,14816,3
33,29324,10497,5
28,28482,7749,6
28,48545,19283,6
30,43576,13749,5
29,40903,13041,4
25,18958,4702,5
28,27538,9355,6
35,26241,11150,6
18,11016,3600,6
32,14261,4658,4
34,33563,10955,5
32,39768,15030,8
36,10811,3518,5
32,34976,11748,5
33,15109,7136,5
27,43541,13820,4
32,43442,13552,5
28,16194,5976,6
29,49553,14059,5
35,17392,5328,7
25,16801,4577,6
32,30299,10870,6
32,5733,1666,4
29,16789,6011,4
28,48856,18126,2
22,19026,6144,4
27,35130,12287,4
25,20718,5752,5
30,15542,4959,4
25,7851,2486,5
27,38509,13106,7
38,16185,4996,5
32,45498,15749,4
37,15892,5792,5
29,24054,8586,4
28,23916,7830,4
28,20956,9467,6
35,10889,3345,5
19,20914,6294,4
39,17487,7183,6
27,9548,4039,5
36,22198,8436,4
23,6775,1906,7
29,36466,14615,4
25,24683,7013,4
27,36773,10624,5
29,43077,16439,4
25,14181,4421,5
33,19730,6862,5
33,20047,6829,5
26,36693,10924,5
36,42287,14159,6
25,26955,8033,4
23,47336,15551,5
34,34997,12930,5
34,34781,13669,6
27,28519,8892,4
28,28642,9744,5
34,15459,5449,5
31,48805,15596,3
33,28106,9921,5
32,49388,16881,5
25,5673,1935,5
31,49687,17314,6
31,23552,8599,4
23,30480,12368,4
30,19123,6879,5
34,41315,15203,5
34,22454,7464,5
28,5638,1579,4
26,45039,16694,6
29,7137,2353,4
26,31837,9575,5
36,21656,7840,3
28,8114,2668,7
36,27784,10065,4
29,25608,9107,5
31,36110,13223,2
31,34557,9590,6
34,49167,21880,4
22,43586,16302,5
34,14812,4550,7
33,38407,11845,5
23,47458,15732,4
25,9471,2989,5
34,18318,7100,7
30,26592,11407,5
35,42363,14750,4
28,17873,4810,4
31,5106,1644,6
29,15822,5922,6
28,22262,7494,4
31,17296,5290,6
23,41041,10843,7
34,19241,5547,5
32,5601,2034,4
30,34427,8189,5
27,49726,16484,5
32,16136,5287,4
27,38499,12246,5
28,28051,9983,6
30,10597,3954,5
26,41365,14516,6
29,6332,2336,6
35,32972,9898,5
33,40528,12796,6
24,16787,6828,7
27,25143,9406,6
28,45505,16399,3
26,49316,16561,5
27,36527,13418,4
34,19940,5838,7
31,31944,11448,4
31,19794,7750,5
33,15121,4635,6
30,28211,9329,5
28,37674,11513,4
29,45555,17363,7
22,28864,11200,4
28,45367,18342,6
30,10840,4304,5
31,26970,8455,5
27,47739,19046,3
29,14515,5145,4
25,48843,12862,5
30,33902,10901,6
31,26727,9324,4
26,36848,13607,4
36,45922,14802,6
25,38619,13884,5
35,45947,20398,2
19,8348,2972,6
28,27321,8752,7
40,38109,12541,5
35,5587,2273,6
21,36466,13300,5
29,42229,13131,6
33,10405,4066,5
30,15300,4963,6
30,7815,2599,6
25,14265,4223,4
26,6540,2530,5
28,46825,14751,6
37,7475,2629,6
30,31193,9949,6
28,30993,10896,6
29,17632,6223,5
32,26041,11502,5
27,48279,17437,6
30,10704,4027,5
26,31562,11291,5
32,29536,8496,6
28,16610,5395,6
35,25441,10470,3
25,35188,12335,4
40,21374,8574,3
36,41844,14632,4
32,11387,3840,5
39,11397,4172,4
26,25242,6157,7
39,33901,10984,4
20,39829,17203,6
28,48387,18604,7
29,15528,3977,6
35,19964,7596,4
31,14088,4002,7
33,46103,15829,4
25,14769,6319,6
26,48438,16263,4
31,9114,2867,5
29,45595,12772,5
31,16827,4620,6
36,32232,12285,4
28,39007,14516,6
33,23587,10250,5
31,19518,7271,6
27,48359,18284,3
27,46431,18706,6
32,29185,7141,7
24,22391,7621,5
33,28666,10415,5
30,27480,9632,7
26,11262,2835,5
25,31510,8663,5
30,11835,4055,5
24,31318,11575,5
26,47090,17284,5
30,32704,13362,4
38,5782,1821,4
30,18848,5369,6
34,5865,2566,5
35,17559,5467,5
26,30616,10521,5
28,10633,3705,4
37,33648,10480,6
33,39491,15625,4
37,21631,8784,6
22,48743,18116,6
29,39089,14623,5
31,14054,3698,5
26,46715,16452,5
30,27908,10216,5
27,45307,14295,6
25,8683,2458,4
31,7133,2155,5
31,12578,4718,6
31,12970,4755,5
29,8440,2561,5
39,39497,12565,4
33,45198,14766,5
29,40095,11536,6
31,11671,3647,6
29,42329,16970,6
30,16427,4842,5
38,6878,2015,6
38,44794,13589,5
32,47742,13962,3
30,29523,10445,6
31,8166,2886,5
21,41853,16263,5
28,49905,15347,4
29,10299,3765,3
29,26491,8731,4
27,39466,14866,4
25,29334,10616,4
29,19314,7289,7
33,44769,17144,4
32,12517,4329,5
37,25958,8686,5
33,6340,2363,5
26,20777,6457,4
37,32681,11279,4
25,45995,16007,5
32,48361,14880,6
29,37519,10886,4
31,20502,5503,5
26,42590,13954,4
32,14953,6019,5
23,47460,12792,5
23,32756,12658,4
32,29266,8653,5
25,26231,8548,5
35,26487,6996,5
32,30362,10558,4
29,48877,14429,7
27,38153,10758,4
29,15571,5317,6
31,48997,20600,5
28,24007,9130,7
23,40562,14545,4
21,46631,18342,5
25,33650,12592,4
33,38796,12989,5
35,29566,9386,5
35,36646,12126,5
31,14253,5566,6
18,39383,17147,4
33,40669,12558,5
42,23612,8572,5
30,29019,10964,5
28,23480,8416,4
19,8732,2933,4
29,41977,16843,5
32,43457,17164,6
32,24779,8340,6
30,49921,13872,7
28,42658,14839,5
27,18339,5193,5
30,29642,12696,6
23,24288,7968,6
33,17984,6197,5
30,36548,12518,6
27,22999,10383,4
26,15734,5000,7
31,29894,9541,4
31,30661,11011,5
37,26740,10510,6
31,21840,8127,7
37,36153,11416,4
26,14165,5059,3
27,47531,15847,6
28,39051,16345,5
34,43191,12677,4
26,19959,7906,5
19,34602,10311,5
28,21954,6772,5
22,49560,18343,5
34,47024,15173,4
26,38787,14786,6
24,5581,1977,6
25,40512,13430,4
24,6151,2389,4
27,44522,15785,7
29,37122,14643,5
29,14245,4557,6
33,11265,4283,6
24,7376,2327,5
33,26711,8200,4
36,40753,15064,5
28,47482,18654,6
29,13029,3903,5
20,23251,8488,3
37,48073,18600,5
37,30163,11971,5
40,6707,2527,5
31,13589,4638,6
37,24843,7517,5
25,31559,11037,4
34,28084,8856,6
28,12413,3882,4
27,37563,13957,5
25,7766,2347,5
13,39382,14146,5
28,13930,5903,5
29,20446,8687,5
37,32268,12109,6
30,18270,7118,3
23,29081,8361,6
33,29580,7416,5
31,23165,9235,3
26,23557,9774,3
28,18423,8054,4
34,17100,6170,4
27,45226,14952,5
36,41196,12427,5
25,7124,2378,7
31,29340,11144,6
31,38151,14592,4
30,46577,11852,6
28,9111,3406,3
37,16390,6423,6
31,7133,2397,4
36,10167,3498,4
33,19745,6337,4
27,37522,11454,5
32,49136,19894,3
25,44157,16673,6
21,39321,15066,4
34,30361,9849,4
37,13863,4748,4
28,34624,12137,6
30,46575,14329,7
31,22102,8615,5
30,9670,4111,5
31,19051,4916,3
32,14557,4657,4
36,30672,11001,4
30,33866,9786,4
20,7127,2655,3
24,25466,8214,5
31,21453,8096,4
32,8171,3136,5
30,42261,13945,4
25,23244,7574,7
20,21679,7669,4
28,24720,5703,7
27,22478,7321,6
24,38576,14880,4
40,28176,13397,4
33,8408,2265,5
29,11143,3128,5
29,42340,13288,6
22,36603,13154,5
26,13787,5017,5
23,43421,17853,5
28,36534,14333,5
32,14404,6027,7
25,25516,8060,5
23,48495,19770,6
32,24584,9253,6
31,47135,19878,3
32,5147,2053,4
31,16954,7032,5
35,22308,9077,6
29,48192,15296,5
25,11386,4330,4
22,14588,5447,6
31,5696,1811,5
39,5083,1799,5
31,44527,15336,5
29,25895,9414,7
26,9478,2460,5
22,33273,11871,3
30,26643,9523,3
28,8144,2226,5
34,42485,16962,5
30,37293,13002,5
19,32488,11677,4
20,21734,8093,3
25,45119,13700,5
37,14251,4575,4
26,11336,4051,5
29,19563,4110,6
34,18971,5843,4
21,49768,17199,5
25,33438,11164,5
27,34765,11739,5
27,33637,10862,5
29,39789,10718,4
29,6715,2524,5
32,18794,6182,6
33,27684,7820,5
24,11048,4098,4
29,23074,6020,5
28,45991,16255,7
32,39232,15892,3
32,27928,11743,7
28,38906,14807,5
26,6335,2453,5
30,22307,9211,4
16,37480,11254,6
28,48755,22027,5
30,32343,10800,7
24,5731,1984,3
31,14293,5288,4
17,47496,15439,5
31,47718,17945,4
29,45555,16593,6
28,44301,16136,4
36,49963,21681,5
34,5359,1916,6
33,31603,11843,5
33,13683,4597,5
28,35642,12693,4
30,9518,3466,4
37,26734,11849,7
23,12028,4353,6
32,27375,9893,4
28,19827,7649,5
30,18195,5043,5
25,23092,8100,4
29,45933,16856,3
31,8649,3848,4
34,7317,2454,2
24,16167,4503,6
23,26992,8433,3
29,10445,4223,6
28,43359,17124,5
32,49199,15095,7
32,38148,12042,5
28,43390,19343,5
34,7628,3012,4
35,11828,3763,6
28,16279,6611,4
26,42625,14030,7
30,10371,5090,6
33,5034,2100,5
35,9027,3242,4
26,31131,7768,6
29,47833,18229,6
34,37410,10746,6
33,45242,13339,5
31,39665,12762,4
28,49077,17164,4
31,23626,8902,5
31,12938,5004,3
21,36667,11600,5
25,22603,7789,5
28,49123,19830,7
29,47059,15287,3
25,46964,18933,7
30,15876,6795,6
25,35948,11332,6
29,8989,3344,5
34,12806,4648,6
28,27573,9592,6
31,11297,4965,3
25,12635,5308,4
30,41079,15261,5
32,19880,5858,6
33,37470,13423,4
32,30595,10631,4
26,36225,13199,7
32,20395,5919,4
29,35393,15000,4
19,26382,9684,5
32,40222,16061,7
20,24224,6906,4
36,32027,12795,6
35,30837,11159,5
39,45035,15030,4
32,18762,7976,5
31,32368,9629,4
33,25504,9724,4
30,38752,10827,6
28,28612,12609,5
41,16913,5960,4
30,15128,3971,6
38,36116,9675,5
26,27810,10487,4
28,25886,8456,6
31,23210,7748,6
21,24841,11223,5
29,32140,10877,5
33,19043,6271,6
38,29048,7744,4
24,10394,3180,4
29,36512,12973,4
35,19216,7335,5
30,46641,20803,6
31,38430,15104,6
30,41316,14534,4
23,11291,4295,6
29,33888,11281,6
25,35638,12799,7
28,28045,8872,6
26,20705,7260,4
32,45741,12894,4
34,48508,17511,4
30,19820,7039,5
28,44759,15804,4
37,15573,6242,5
28,15272,4777,4
35,20721,8177,6
36,39412,12105,6
27,26759,10634,6
32,5296,2337,6
24,18788,7675,7
29,27384,10527,7
32,27738,9113,6
29,6611,2293,5
28,22668,7796,4
22,24132,9521,5
24,39934,16345,5
22,49458,17566,5
31,49170,16125,5
32,7593,2911,5
27,32961,11535,5
29,10330,3758,4
35,10711,3925,6
34,25090,7023,5
22,32807,13562,7
27,31129,11296,6
36,31597,11366,5
31,41560,13455,4
35,8036,2462,5
28,25086,9761,5
28,21481,7464,5
35,30792,11330,4
34,9122,3706,6
32,21107,7071,6
28,9581,3331,6
30,34621,17341,4
26,21428,6332,3
29,28482,10634,6
31,15931,6558,6
27,26106,7754,6
27,30453,11339,6
32,49235,15111,5
31,26255,10535,6
31,39601,13348,3
28,13125,5941,6
24,15406,4539,6
28,43977,12830,3
25,26568,9980,5
36,21573,6957,4
34,11789,2918,3
35,23973,8368,4
32,15463,6111,4
35,17726,5110,4
26,23283,6092,4
31,46525,16558,5
33,22858,8930,3
19,44231,16572,5
27,23459,9855,6
32,11491,3707,6
25,20468,7914,4
32,6909,1977,7
17,44777,19468,5
31,44721,13397,4
26,22819,7086,5
34,24437,6328,6
28,29439,9817,4
22,7085,2540,5
34,41493,14853,5
39,17871,6977,5
32,36476,12517,4
29,23003,6686,6
30,44378,17302,7
30,43751,13995,4
30,20404,7272,5
29,24220,8890,5
27,10792,4116,4
35,39352,11017,6
30,14496,5209,6
32,14857,5901,5
34,25178,6996,5
38,5571,1941,5
24,21562,7987,5
32,16475,6542,4
27,14970,5202,5
37,30470,9567,3
32,47033,17354,4
24,14602,4057,4
36,24691,8605,6
28,22603,6008,5
28,43806,15007,5
22,27358,9860,5
26,20894,5408,6
20,33526,12667,4
31,21781,8412,6
25,12303,4309,5
31,15901,5723,6
22,5076,2138,7
34,39877,14802,6
30,25060,6710,5
34,8819,3162,6
32,35813,15797,5
30,18911,6456,5
29,30751,10510,6
24,28598,9209,5
36,27672,11270,4
29,5723,1905,5
35,25506,8466,5
25,13105,3860,4
32,36724,12874,7
31,15355,5414,5
29,39547,15918,4
23,30650,9901,4
30,12349,4962,5
34,26770,9196,7
26,40308,14700,5
35,35563,12383,4
29,41206,18121,7
26,49720,16372,5
30,14727,4523,5
37,44103,17430,6
28,45449,14923,5
38,5893,1901,4
25,5985,2101,5
29,43222,15057,7
31,37017,13882,4
30,26542,8613,7
22,27352,7162,6
32,33378,12290,4
38,11413,4123,5
33,47522,13985,4
34,35827,11549,5
26,20922,6841,6
30,6285,2246,5
31,13651,5416,6
27,41280,13959,6
29,31225,11216,4
28,16326,5388,6
30,15502,4201,6
32,9038,3506,6
32,20203,7247,6
34,49939,17903,3
26,35530,13383,5
31,15621,5514,5
28,38070,14681,5
36,15229,5450,6
22,46597,16247,5
31,10889,2748,7
33,20386,5969,5
30,39333,11365,6
29,24829,9348,7
31,24453,10429,6
28,44928,16083,6
34,38995,12302,6
23,47601,18884,5
28,40220,15592,6
41,45067,15250,4
34,10596,3898,7
30,6321,2568,5
32,45303,18450,4
35,16630,6089,4
32,39652,15755,7
31,15602,5206,5
37,5705,1862,3
28,46131,17372,5
32,25935,10121,4
24,37494,14561,5
26,25675,7536,4
27,33864,13056,5
25,19530,6596,6
34,17733,6503,4
30,9113,3993,4
26,21159,8191,6
27,37352,11218,6
29,45781,17167,5
26,27082,9254,7
32,44575,12788,4
28,24785,9149,5
35,9379,3393,5
25,11372,4691,4
21,7500,2765,5
33,41027,15660,4
22,39739,13390,7
38,17824,7117,6
21,12424,5217,7
29,14336,3340,7
29,48860,16662,6
32,33855,11087,5
33,27077,9351,4
30,31228,9802,5
31,49089,19749,6
30,11690,4565,6
30,29486,12467,6
34,24801,11192,4
41,37101,14031,5
27,39195,14188,4
25,32372,8014,4
32,34162,13067,4
25,34995,10642,6
41,49481,15263,5
38,34700,13757,7
31,38698,13863,6
31,28584,11794,4
33,48697,14267,6
31,17162,6358,9
32,11567,3262,4
25,49137,19720,6
33,47864,19351,7
27,42341,15023,5
29,11826,3547,6
37,11200,3978,6
34,12672,4944,6
28,8471,2703,6
24,7891,2662,6
29,29715,12278,5
32,37264,14029,5
29,38743,15536,4
29,45772,12841,3
23,35455,10915,6
20,40170,14375,3
27,27004,8944,5
25,43992,16033,4
27,12668,3053,7
20,20991,4632,4
28,17231,6117,4
22,31749,10254,5
25,30692,12418,6
38,48866,20315,6
27,33310,14237,5
27,24651,7897,4
33,23584,7789,7
20,30327,10176,5
26,7641,2736,5
23,26682,8885,4
30,22419,7811,6
32,19948,6986,5
34,9530,3522,4
34,37792,13222,6
34,16361,6321,6
28,22505,8922,7
22,47650,15674,5
26,23805,9107,4
33,48494,16225,5
33,36511,12154,6
27,26949,9565,5
27,21142,6116,7
31,25339,8973,6
36,40736,14938,7
25,38945,14567,5
31,22341,7675,3
29,46525,12394,7
25,35050,13641,6
36,28869,15786,5
24,19445,7717,5
30,22029,8353,6
30,18488,4311,4
31,30749,11011,5
25,15919,5868,6
34,17053,5185,4
37,21322,7843,5
33,29231,12353,6
25,9824,2568,6
37,26283,8396,6
35,13502,3148,5
31,20370,7467,7
30,5333,1769,5
22,18214,5596,4
26,26611,9902,4
28,9657,2901,5
30,29840,8263,6
27,41881,17625,4
32,15144,5215,4
33,27996,8857,5
30,48995,22059,5
24,8051,2842,6
28,20690,7621,5
33,40571,12017,7
33,13392,4837,7
32,7245,2172,5
29,34991,14142,4
28,20857,6403,3
40,45105,13473,6
23,13271,4880,6
28,8237,3170,5
25,16592,6385,5
26,33628,8816,4
27,43663,13408,5
33,28633,9109,5
38,30495,11258,6
30,5333,1822,4
28,32303,10718,5
22,31828,14050,6
34,24572,8492,5
27,26377,9524,6
29,45634,13623,4
27,37237,13558,5
40,35354,10723,4
31,9803,2733,6
37,7895,2949,5
31,26778,8891,6
39,46090,12997,6
29,30084,8712,5
35,6440,2103,6
26,8137,3488,5
28,20742,6789,4
33,38267,16713,4
29,14266,3930,5
26,44234,16343,4
33,25157,9660,5
32,43797,15465,5
26,18531,5313,4
21,46102,16690,6
24,12165,3638,7
36,35788,11413,5
27,45666,15647,6
34,39083,13294,5
25,47565,14614,5
28,24792,9197,6
23,13004,4799,6
26,17490,6633,5
29,28173,10982,4
36,6913,2405,7
33,7955,2604,5
31,22084,8370,6
33,5786,1727,5
32,42983,12795,4
29,41619,17419,4
26,28152,7087,4
27,44665,14380,4
31,36824,16268,6
28,31760,8877,5
32,33235,12278,4
38,44579,21675,5
28,13744,6245,5
21,37949,10627,6
30,47669,16087,3
20,14972,6029,5
24,5621,1898,6
31,17907,7574,6
31,5836,1538,5
27,20103,7942,4
24,29561,10272,6
33,6870,2471,6
32,10584,4951,6
23,31889,10274,5
24,7911,3032,8
19,10798,4090,5
21,33922,12803,4
34,32987,11711,7
37,19288,4857,6
32,8889,3578,5
33,9634,3981,4
39,46337,19100,4
30,27237,8144,4
34,27613,9278,7
31,40014,11751,5
23,46435,13828,5
33,42748,18099,6
33,13629,5765,6
36,49272,21895,5
41,13810,5339,3
29,46008,13569,5
33,31514,7724,5
30,16941,6474,6
39,49056,18753,6
37,21352,6955,5
39,11274,4792,5
40,14893,5205,5
34,17385,5352,4
35,27722,9615,5
29,27901,11896,6
31,21301,7438,5
32,6933,2694,5
27,14952,6194,5
24,45823,13662,5
32,46425,16758,5
34,32202,10359,6
24,13788,5086,4
22,34794,11996,7
31,44383,12765,8
38,26746,9551,7
25,24156,7774,4
31,8675,2992,5
28,24118,8484,5
27,48881,12138,5
34,37868,14473,5
28,48261,16095,6
32,11937,4278,5
30,26686,9113,5
32,44483,14064,5
24,41057,14594,6
28,9537,3190,5
26,49881,18443,4
31,20458,5617,5
35,5089,2110,5
28,8832,3911,2
37,10228,3858,5
30,31155,10388,4
29,6761,1903,4
26,41855,14919,6
36,49700,17971,5
33,30395,9869,3
35,18466,5634,6
28,42228,18235,4
37,15639,6395,7
35,38518,13128,5
31,5743,2030,5
32,35475,13163,3
20,7218,1821,5
29,45774,14732,4
32,30869,10777,5
28,30630,11573,3
26,34083,8308,4
31,10574,3069,5
23,40122,13713,7
36,38137,16306,5
33,34391,11848,4
33,6023,1756,5
27,42526,15452,5
33,41919,14344,6
28,48793,14848,6
27,18695,7143,5
29,14810,5006,5
27,28165,9308,5
31,11257,3865,6
28,26812,9595,4
23,24074,8080,5
26,32886,10836,3
33,35362,15471,5
28,7758,2434,4
30,30789,9832,4
28,15734,5262,5
20,49115,15265,5
31,25486,8294,5
31,30941,11644,4
33,45477,15464,8
26,18677,6759,6
31,30337,10950,5
28,16384,5715,6
30,15663,4236,4
31,5151,1955,4
35,41098,15234,6
33,18696,7573,5
34,12806,4593,4
39,44570,13980,8
34,49965,18262,3
31,39336,15251,4
36,48209,15424,4
30,39654,14567,5
32,17061,6826,5
25,17371,5024,4
32,33582,9071,6
30,47512,14264,8
26,36639,10718,5
30,47007,16403,6
26,14235,5335,6
26,45309,16471,6
33,12415,4468,5
30,16373,5386,8
34,27049,10680,3
27,49664,16778,7
20,42130,11628,5
38,40913,13925,5
26,35402,12047,6
28,32013,12667,6
31,19612,7825,5
29,23325,9847,4
26,45055,15533,5
24,26482,7999,5
27,20079,7791,5
25,40724,13163,5
26,30655,10821,6
27,26590,10261,3
26,39808,16538,5
27,38691,9775,5
25,25018,9122,4
30,22166,6433,4
24,27481,10300,4
29,22150,7573,4
28,36599,11097,7
36,29736,13251,6
33,17941,6797,5
24,8190,2743,4
32,8582,3340,6
30,24513,8048,4
30,18966,6553,6
35,37759,10568,5
28,18359,5563,5
23,41924,16971,5
28,7454,2148,5
28,16785,5401,6
30,32275,15063,6
33,41616,14941,6
29,35790,12212,6
31,35017,14366,5
32,10637,3984,6
31,26460,9452,4
26,47827,13406,6
30,38035,13200,5
32,23585,8582,5
26,16063,5431,6
31,31094,10361,3
23,30941,9636,3
30,35874,15697,5
29,46865,17848,6
26,49639,18783,4
33,35352,13586,6
29,16839,5013,5
31,19776,6233,6
29,19722,6891,5
25,9795,1955,5
28,9857,3131,7
24,16967,6325,6
29,39232,14291,5
35,37605,10432,5
24,15313,6488,4
36,16316,5256,4
35,11332,3233,6
34,21326,6903,6
28,35937,13014,5
37,46267,14166,5
30,17829,5294,6
34,48752,15302,5
34,38594,11973,5
35,17604,6827,7
36,27627,10939,4
28,35488,12250,5
35,32744,11737,5
30,15298,5572,4
34,14252,5102,5
33,30832,10037,6
28,33564,10187,5
31,11853,5183,4
20,36470,11526,3
30,40862,13541,6
31,10521,4088,5
26,49684,18532,3
27,12555,5348,6
25,13673,5192,5
30,38650,12629,4
30,46531,15677,5
28,15334,4554,5
37,24919,8023,4
21,26804,7982,5
38,22938,6931,5
28,27140,12531,4
27,7369,2595,7
31,30882,12598,4
37,44225,14788,6
23,30320,7561,6
28,48121,17752,4
29,10654,2830,5
24,34467,8794,3
29,17348,5964,6
29,31319,12335,5
31,11131,3641,5
31,27759,10087,4
27,6604,2771,5
32,15452,5628,4
32,45962,17762,7
28,19193,7813,7
36,25598,9190,3
30,19899,6391,5
30,25994,9117,4
26,48286,17232,4
34,35509,12684,4
27,30622,9735,6
24,22062,8894,3
30,17625,4713,7
31,6099,2410,5
27,6673,2331,7
30,16325,3943,5
32,27993,10237,4
36,42375,16122,5
27,49297,13028,4
32,6856,2339,5
29,9601,3897,7
27,31343,9546,6
33,5792,2269,5
33,48487,16224,5
25,36884,11620,7
33,19849,7076,5
33,14086,5403,5
38,38352,11178,4
32,23432,7555,3
29,15596,5581,4
30,43063,17447,7
27,40365,16107,4
36,44163,11462,6
36,37432,14094,3
31,45324,15804,4
31,41816,12886,5
33,8956,2445,5
26,10569,2518,4
31,28384,11743,5
29,47065,14956,6
28,20961,7096,6
32,35331,10977,4
33,31801,11410,8
31,40384,16524,6
26,36737,13976,3
34,37672,14037,4
33,22814,7550,5
27,48866,19850,4
36,5054,1479,5
31,47338,16260,4
26,43436,11835,6
36,17848,6172,5
25,42221,12863,6
37,45561,15344,4
28,29797,8257,4
25,23371,8473,6
23,34941,11368,4
41,15816,6134,5
23,22030,8147,6
29,10201,3114,5
31,24302,9015,5
32,34769,11189,4
27,43729,11719,4
34,12690,4499,3
33,26048,7691,5
36,7685,3403,5
23,35477,13285,4
27,21586,8252,2
31,24112,8408,5
44,28020,8240,3
23,9041,2391,3
18,39199,15354,5
30,19189,8102,6
33,12364,3238,6
34,17402,6235,5
31,49994,19300,6
34,18585,6348,7
28,12848,5419,4
30,41326,11611,5
29,34534,16001,5
32,12463,4234,7
27,30821,10813,4
23,11703,4002,6
29,29846,11832,6
34,38965,13298,3
26,17922,6962,5
32,20391,8064,5
29,46091,14519,6
36,28014,11504,5
25,38312,14354,4
26,38536,12904,5
28,32389,13437,5
